email_idx,latency_ms,label
3994,40.8783,1
3997,40.967,1
4009,41.2842,1
4012,43.0271,1
4014,41.4762,1
4016,43.9165,1
4018,44.0007,1
4023,39.2068,1
4027,42.2924,1
4032,39.6611,1
4041,41.5112,1
4042,38.6573,1
4048,39.5298,1
4056,38.8872,1
4060,39.8458,1
4061,41.3048,1
4069,38.2836,1
4072,40.739,1
4074,41.6808,1
4081,38.4363,1
4087,40.0268,1
4088,42.1264,1
4092,38.5595,1
4093,38.7782,1
4096,38.4681,1
4101,38.2313,1
4106,41.3226,1
4110,48.0217,1
4111,45.764,1
4113,42.018,1
4117,40.8144,1
4123,43.4916,1
4146,39.9681,1
4148,38.0755,1
4158,38.7965,1
4162,37.7809,1
4164,39.5664,1
4165,40.8096,1
4169,42.5158,1
4171,41.1441,1
4173,37.4606,1
4185,39.4866,1
4189,38.6434,1
4192,39.9939,1
4194,41.3856,1
4202,38.7609,1
4207,40.036,1
4210,36.4984,1
4212,39.8843,1
4213,39.3869,1
4214,36.7651,1
4218,41.4875,1
4221,43.0867,1
4229,42.7586,1
4236,42.6589,1
4246,42.274,1
4253,43.2791,1
4257,40.8423,1
4259,39.3984,1
4267,39.1469,1
4272,37.7875,1
4288,39.4553,0
4291,38.994,1
4295,39.0705,1
4296,38.6063,1
4303,39.9874,1
4304,40.0182,1
4307,38.8363,1
4310,39.6194,1
4318,41.9821,1
4321,42.2872,1
4324,38.9086,1
4325,39.6253,1
4329,41.0126,1
4335,41.8673,1
4336,43.8204,1
4337,42.7226,1
4342,39.5349,1
4343,38.5659,1
4346,38.4074,1
4347,39.7691,1
4362,38.7492,1
4364,38.0988,1
4365,39.8471,1
4378,38.5888,1
4383,40.0161,1
4384,40.3622,1
4385,43.4354,1
4388,38.7794,1
4394,39.5573,1
4410,39.1479,1
4411,38.6021,1
4413,40.9029,1
4414,38.9702,1
4415,42.6729,1
4422,40.9035,1
4429,41.22,1
4437,40.1352,1
4439,41.4523,1
4440,40.0046,1
4443,43.3936,1
4445,40.8375,1
4448,38.8152,1
4455,37.9047,1
4458,37.9431,1
4459,38.6563,1
4460,39.2353,1
4465,39.8777,1
4467,40.4233,1
4470,81.1814,1
4474,63.1079,1
4477,39.8665,1
4478,38.4747,1
4482,39.1989,1
4485,40.0993,1
4486,37.6171,1
4488,39.8325,1
4491,43.21,1
4495,37.5192,1
4498,38.8009,1
4504,37.7225,1
4508,39.9323,1
4511,42.7582,1
4514,45.8202,1
4524,40.4715,1
4525,39.1836,1
4533,39.2433,1
4542,40.1423,1
4546,39.9238,1
4549,38.7855,0
4555,38.6819,1
4556,38.6958,1
4563,39.2174,1
4566,40.55,1
4570,42.9263,1
4572,39.7105,1
4576,38.4703,1
4577,38.8492,1
4580,39.2023,1
4589,39.2174,1
4592,38.5995,1
4597,39.8073,1
4603,37.6944,1
4604,38.5691,1
4610,40.1113,1
4612,38.0037,1
4618,40.5988,1
4619,46.719,1
4623,46.1739,1
4630,41.6695,1
4631,41.2233,1
4633,42.6363,1
4641,43.3924,1
4644,39.82,0
4645,40.6037,1
4646,42.6325,1
4647,48.4157,1
4652,44.1882,1
4658,44.2513,1
4661,39.5921,1
4662,41.2502,1
4672,46.7229,1
4673,47.1625,1
4676,45.0685,1
4679,47.9773,1
4684,42.8661,1
4685,44.1427,1
4688,44.4515,1
4696,42.084,1
4701,53.0013,1
4706,49.0755,1
4714,48.9871,1
4719,61.3927,1
4724,50.9368,1
4726,49.6726,1
4727,48.4111,1
4740,51.9557,1
4753,75.899,1
4754,49.4034,1
4755,46.9358,1
4757,45.9186,1
4768,45.5357,1
4772,45.8255,1
4773,45.9654,1
4774,47.3627,1
4776,46.9297,1
4783,48.7906,1
4786,48.1211,1
4790,46.3806,1
4793,52.9116,1
4802,47.5654,1
4804,43.8797,1
4811,41.6715,1
4813,49.2196,1
4816,47.4326,1
4821,46.138,1
4822,45.7701,1
4824,43.619,1
4826,41.9673,1
4832,41.1461,1
4833,46.2843,1
4835,43.7308,1
4838,42.5401,1
4842,43.0002,1
4843,41.7791,1
4845,44.5875,1
4848,42.3503,1
4849,45.5618,1
4860,43.74,1
4864,46.0722,1
4872,49.166,1
4875,49.9805,1
4876,45.0708,1
4880,41.4273,1
4882,40.1859,1
4887,42.5459,1
4897,41.5833,1
4899,45.198,1
4901,41.5101,1
4902,44.7895,1
4905,41.9222,1
4907,41.7026,1
4908,40.4796,1
4910,41.2725,1
4911,39.4474,1
4915,43.6206,1
4916,39.6827,1
4921,38.7735,1
4929,42.0237,1
4931,39.8896,1
4937,40.2334,1
4942,38.1008,1
4944,40.4894,1
4945,39.4476,1
4949,45.6582,1
4964,42.0795,1
4969,40.3251,1
4971,41.5877,1
4974,41.3035,1
4977,37.0083,1
4984,37.9287,1
5002,37.8818,1
5003,37.4075,1
5006,43.0638,1
5007,52.7714,1
5008,40.8174,1
5013,38.8904,1
5025,46.8415,1
5033,46.238,1
5034,46.5835,1
5039,49.0082,1
5049,43.1786,1
5060,42.2186,1
5064,42.9188,1
5065,39.9948,1
5068,42.1059,1
5069,45.4358,1
5070,50.5929,1
5078,43.927,1
5079,40.4019,1
5083,45.1225,1
5106,40.6518,1
5110,45.1721,1
5113,46.9101,1
5120,42.9372,1
5126,38.528,1
5131,39.7308,1
5136,38.2049,1
5138,40.0838,1
5142,40.6789,1
5145,39.5847,1
5149,40.5935,1
5150,40.3664,1
